job_id,company_id,title,seniority,location,industry,in_actual_salary,in_salary_min,in_salary_max,required_skills_raw,in_required_skills_normalized,posted_date
J00530,CO0009,Mid Energy Role,Mid,"Boston, MA",Energy,103434,87000,122000,"[""Data Analysis"", ""PostgreSQL"", ""deep learning"", ""R programming""]","[""Data Analysis"", ""SQL"", ""Machine Learning"", ""R""]",2024-01-25
J00531,CO0038,Lead Education Role,Lead,"Los Angeles, CA",Education,158961,155000,215000,"[""data analysis"", ""spreadsheets"", ""Communication"", ""PostgreSQL""]","[""Data Analysis"", ""Excel"", ""Communication"", ""SQL""]",2024-03-01
J00532,CO0082,Entry Retail Role,Entry,"Seattle, WA",Retail,86874,80000,105000,"[""Cloud"", ""text mining"", ""Java"", ""docker"", ""r""]","[""Cloud"", ""NLP"", ""Java"", ""Docker"", ""R""]",2024-01-30
J00533,CO0190,Mid Retail Role,Mid,"Chicago, IL",Retail,92282,78000,113000,"[""JavaScript"", ""TensorFlow"", ""Statistics"", ""py"", ""k8s""]","[""JavaScript"", ""TensorFlow"", ""Statistics"", ""Python"", ""Docker""]",2024-02-08
J00534,CO0125,Senior Finance Role,Senior,"San Francisco, CA",Finance,149348,145000,185000,"[""statistics"", ""deep learning"", ""tableau""]","[""Statistics"", ""Machine Learning"", ""Tableau""]",2024-01-05
J00535,CO0149,Lead Energy Role,Lead,"Denver, CO",Energy,144241,143000,203000,"[""agile"", ""team lead"", ""gcp"", ""tableau"", ""Machine Learning""]","[""Project Management"", ""Leadership"", ""Cloud"", ""Tableau"", ""Machine Learning""]",2024-02-23
J00536,CO0062,Entry Technology Role,Entry,"New York, NY",Technology,80485,73000,98000,"[""Excel"", ""machine learning"", ""project management""]","[""Excel"", ""Machine Learning"", ""Project Management""]",2024-02-25
J00537,CO0081,Lead Energy Role,Lead,"Boston, MA",Energy,184931,167000,227000,"[""R"", ""leadership"", ""Python3"", ""tableau"", ""JavaScript""]","[""R"", ""Leadership"", ""Python"", ""Tableau"", ""JavaScript""]",2024-01-13
J00538,CO0060,Mid Consulting Role,Mid,"New York, NY",Consulting,113702,88000,123000,"[""people management"", ""cloud"", ""data analysis""]","[""Leadership"", ""Cloud"", ""Data Analysis""]",2024-01-09
J00539,CO0130,Lead Energy Role,Lead,"Los Angeles, CA",Energy,159609,145000,205000,"[""statistics"", ""data analysis"", ""natural language processing"", ""Project Management"", ""k8s""]","[""Statistics"", ""Data Analysis"", ""NLP"", ""Project Management"", ""Docker""]",2024-01-24
J00540,CO0052,Entry Education Role,Entry,"Los Angeles, CA",Education,72217,60000,85000,"[""react"", ""Python""]","[""JavaScript"", ""Python""]",2024-02-08
J00541,CO0085,Mid Technology Role,Mid,Remote,Technology,110770,78000,113000,"[""java"", ""r"", ""TensorFlow"", ""statistics""]","[""Java"", ""R"", ""TensorFlow"", ""Statistics""]",2024-01-26
J00542,CO0103,Mid Education Role,Mid,"Boston, MA",Education,102376,82000,117000,"[""Cloud"", ""javascript"", ""dataviz"", ""docker"", ""R""]","[""Cloud"", ""JavaScript"", ""Tableau"", ""Docker"", ""R""]",2024-01-09
J00543,CO0102,Lead Education Role,Lead,Remote,Education,182634,153000,213000,"[""R programming"", ""tf"", ""AI/ML""]","[""R"", ""TensorFlow"", ""Machine Learning""]",2024-02-07
J00544,CO0088,Mid Finance Role,Mid,"Boston, MA",Finance,92837,82000,117000,"[""tableau"", ""azure"", ""statistics""]","[""Tableau"", ""Cloud"", ""Statistics""]",2024-02-10
J00545,CO0141,Mid Retail Role,Mid,"Austin, TX",Retail,87085,75000,110000,"[""r"", ""statistical analysis"", ""kubernetes""]","[""R"", ""Statistics"", ""Docker""]",2024-02-12
J00546,CO0019,Mid Media Role,Mid,"Austin, TX",Media,111008,80000,115000,"[""spreadsheets"", ""Leadership""]","[""Excel"", ""Leadership""]",2024-01-24
J00547,CO0132,Entry Media Role,Entry,"New York, NY",Media,66153,63000,88000,"[""team lead"", ""Excel""]","[""Leadership"", ""Excel""]",2024-01-21
J00548,CO0148,Mid Education Role,Mid,"Los Angeles, CA",Education,80885,80000,115000,"[""data analysis"", ""leadership"", ""tf"", ""Java""]","[""Data Analysis"", ""Leadership"", ""TensorFlow"", ""Java""]",2024-02-13
J00549,CO0018,Entry Retail Role,Entry,"New York, NY",Retail,78212,73000,98000,"[""Leadership"", ""Data Analysis""]","[""Leadership"", ""Data Analysis""]",2024-01-08
J00550,CO0049,Senior Transportation Role,Senior,"Atlanta, GA",Transportation,107637,105000,145000,"[""NLP"", ""Python"", ""R""]","[""NLP"", ""Python"", ""R""]",2024-01-15
J00551,CO0083,Lead Consulting Role,Lead,"Boston, MA",Consulting,160194,157000,217000,"[""tableau"", ""deep learning"", ""analytics""]","[""Tableau"", ""Machine Learning"", ""Data Analysis""]",2024-02-22
J00552,CO0168,Mid Manufacturing Role,Mid,"Chicago, IL",Manufacturing,79829,78000,113000,"[""spreadsheets"", ""PostgreSQL""]","[""Excel"", ""SQL""]",2024-01-15
J00553,CO0141,Lead Retail Role,Lead,"Austin, TX",Retail,149079,140000,200000,"[""project management"", ""natural language processing""]","[""Project Management"", ""NLP""]",2024-01-22
J00554,CO0077,Senior Consulting Role,Senior,"Denver, CO",Consulting,151114,113000,153000,"[""people management"", ""java""]","[""Leadership"", ""Java""]",2024-02-09
J00555,CO0061,Senior Technology Role,Senior,"New York, NY",Technology,130035,128000,168000,"[""text mining"", ""leadership"", ""Excel"", ""Java"", ""stats""]","[""NLP"", ""Leadership"", ""Excel"", ""Java"", ""Statistics""]",2024-02-26
J00556,CO0031,Senior Retail Role,Senior,"Chicago, IL",Retail,132969,128000,168000,"[""Statistics"", ""react"", ""text mining""]","[""Statistics"", ""JavaScript"", ""NLP""]",2024-01-25
J00557,CO0059,Senior Education Role,Senior,Remote,Education,142518,118000,158000,"[""gcp"", ""k8s"", ""Communication"", ""stats""]","[""Cloud"", ""Docker"", ""Communication"", ""Statistics""]",2024-01-17
J00558,CO0093,Mid Consulting Role,Mid,"Boston, MA",Consulting,94298,92000,127000,"[""kubernetes"", ""py"", ""SQL"", ""team lead"", ""Machine Learning""]","[""Docker"", ""Python"", ""SQL"", ""Leadership"", ""Machine Learning""]",2024-02-26
J00559,CO0068,Mid Media Role,Mid,"Denver, CO",Media,93786,93000,128000,"[""Cloud"", ""excel"", ""statistics"", ""TensorFlow""]","[""Cloud"", ""Excel"", ""Statistics"", ""TensorFlow""]",2024-01-04
J00560,CO0100,Entry Finance Role,Entry,"Austin, TX",Finance,72191,55000,80000,"[""pytorch"", ""data visualization"", ""Project Management"", ""MySQL"", ""js""]","[""TensorFlow"", ""Tableau"", ""Project Management"", ""SQL"", ""JavaScript""]",2024-02-03
J00561,CO0122,Mid Healthcare Role,Mid,"New York, NY",Healthcare,113473,108000,143000,"[""Cloud"", ""Project Management""]","[""Cloud"", ""Project Management""]",2024-02-09
J00562,CO0192,Entry Retail Role,Entry,"Boston, MA",Retail,75904,67000,92000,"[""java"", ""analytics""]","[""Java"", ""Data Analysis""]",2024-01-13
J00563,CO0161,Lead Healthcare Role,Lead,"New York, NY",Healthcare,211653,153000,213000,"[""docker"", ""postgres"", ""team lead""]","[""Docker"", ""SQL"", ""Leadership""]",2024-01-13
J00564,CO0099,Lead Energy Role,Lead,"Austin, TX",Energy,149155,145000,205000,"[""kubernetes"", ""spreadsheets"", ""data analytics"", ""cloud"", ""py""]","[""Docker"", ""Excel"", ""Data Analysis"", ""Cloud"", ""Python""]",2024-02-05
J00565,CO0181,Entry Retail Role,Entry,"Los Angeles, CA",Retail,92358,75000,100000,"[""statistical analysis"", ""docker""]","[""Statistics"", ""Docker""]",2024-02-16
J00566,CO0116,Senior Transportation Role,Senior,"Denver, CO",Transportation,113036,113000,153000,"[""Data Analysis"", ""agile"", ""statistical analysis""]","[""Data Analysis"", ""Project Management"", ""Statistics""]",2024-01-24
J00567,CO0045,Entry Education Role,Entry,Remote,Education,62879,53000,78000,"[""postgres"", ""R programming"", ""java""]","[""SQL"", ""R"", ""Java""]",2024-01-19
J00568,CO0143,Entry Energy Role,Entry,Remote,Energy,70796,63000,88000,"[""js"", ""Docker"", ""Python3""]","[""JavaScript"", ""Docker"", ""Python""]",2024-01-13
J00569,CO0067,Senior Finance Role,Senior,"Denver, CO",Finance,130889,108000,148000,"[""analytics"", ""tf"", ""java""]","[""Data Analysis"", ""TensorFlow"", ""Java""]",2024-02-03
J00570,CO0176,Lead Consulting Role,Lead,"Denver, CO",Consulting,148539,138000,198000,"[""Communication"", ""TensorFlow"", ""cloud"", ""spreadsheets""]","[""Communication"", ""TensorFlow"", ""Cloud"", ""Excel""]",2024-02-05
J00571,CO0178,Entry Manufacturing Role,Entry,"San Francisco, CA",Manufacturing,99049,85000,110000,"[""data visualization"", ""statistics"", ""java"", ""python""]","[""Tableau"", ""Statistics"", ""Java"", ""Python""]",2024-01-28
J00572,CO0132,Senior Media Role,Senior,"New York, NY",Media,136676,123000,163000,"[""NLP"", ""js"", ""leadership"", ""Cloud""]","[""NLP"", ""JavaScript"", ""Leadership"", ""Cloud""]",2024-01-06
J00573,CO0167,Lead Transportation Role,Lead,"Atlanta, GA",Transportation,171463,155000,215000,"[""Python"", ""Communication""]","[""Python"", ""Communication""]",2024-01-17
J00574,CO0027,Mid Consulting Role,Mid,"Boston, MA",Consulting,121624,92000,127000,"[""presentation"", ""Statistics""]","[""Communication"", ""Statistics""]",2024-03-01
J00575,CO0135,Senior Transportation Role,Senior,"Austin, TX",Transportation,152929,130000,170000,"[""R programming"", ""data visualization""]","[""R"", ""Tableau""]",2024-01-24
J00576,CO0006,Senior Consulting Role,Senior,"San Francisco, CA",Consulting,166772,145000,185000,"[""excel"", ""project management""]","[""Excel"", ""Project Management""]",2024-01-15
J00577,CO0078,Lead Manufacturing Role,Lead,"Boston, MA",Manufacturing,201297,167000,227000,"[""machine learning"", ""Communication"", ""Python""]","[""Machine Learning"", ""Communication"", ""Python""]",2024-02-22
J00578,CO0125,Lead Finance Role,Lead,"San Francisco, CA",Finance,195794,175000,235000,"[""javascript"", ""natural language processing"", ""excel"", ""data analytics""]","[""JavaScript"", ""NLP"", ""Excel"", ""Data Analysis""]",2024-01-08
J00579,CO0167,Mid Transportation Role,Mid,"Atlanta, GA",Transportation,95307,90000,125000,"[""presentation"", ""java"", ""ML"", ""azure""]","[""Communication"", ""Java"", ""Machine Learning"", ""Cloud""]",2024-01-04
J00580,CO0097,Mid Transportation Role,Mid,"New York, NY",Transportation,89157,88000,123000,"[""presentation"", ""javascript"", ""data analytics"", ""k8s"", ""Project Management""]","[""Communication"", ""JavaScript"", ""Data Analysis"", ""Docker"", ""Project Management""]",2024-02-12
J00581,CO0178,Entry Manufacturing Role,Entry,"San Francisco, CA",Manufacturing,105125,85000,110000,"[""python"", ""analytics"", ""TensorFlow"", ""Java""]","[""Python"", ""Data Analysis"", ""TensorFlow"", ""Java""]",2024-03-01
J00582,CO0134,Entry Energy Role,Entry,"New York, NY",Energy,63093,63000,88000,"[""Communication"", ""agile"", ""stats"", ""R programming""]","[""Communication"", ""Project Management"", ""Statistics"", ""R""]",2024-02-15
J00583,CO0178,Mid Manufacturing Role,Mid,"San Francisco, CA",Manufacturing,115408,110000,145000,"[""Machine Learning"", ""excel"", ""presentation"", ""cloud""]","[""Machine Learning"", ""Excel"", ""Communication"", ""Cloud""]",2024-02-29
J00584,CO0191,Entry Healthcare Role,Entry,"Los Angeles, CA",Healthcare,70364,55000,80000,"[""Communication"", ""Docker"", ""js"", ""data analysis""]","[""Communication"", ""Docker"", ""JavaScript"", ""Data Analysis""]",2024-01-18
J00585,CO0009,Mid Energy Role,Mid,"Boston, MA",Energy,114739,87000,122000,"[""NLP"", ""SQL""]","[""NLP"", ""SQL""]",2024-02-01
J00586,CO0197,Lead Consulting Role,Lead,"San Francisco, CA",Consulting,195686,155000,215000,"[""nlp"", ""Tableau"", ""TensorFlow""]","[""NLP"", ""Tableau"", ""TensorFlow""]",2024-02-27
J00587,CO0037,Entry Energy Role,Entry,"New York, NY",Energy,70896,63000,88000,"[""Communication"", ""Project Management""]","[""Communication"", ""Project Management""]",2024-02-03
J00588,CO0128,Entry Consulting Role,Entry,"Seattle, WA",Consulting,88764,65000,90000,"[""TensorFlow"", ""sql""]","[""TensorFlow"", ""SQL""]",2024-01-26
J00589,CO0069,Senior Manufacturing Role,Senior,"New York, NY",Manufacturing,123565,123000,163000,"[""Project Management"", ""data analysis"", ""Communication"", ""nlp"", ""r""]","[""Project Management"", ""Data Analysis"", ""Communication"", ""NLP"", ""R""]",2024-02-23
J00590,CO0073,Lead Retail Role,Lead,"Los Angeles, CA",Retail,205555,150000,210000,"[""JavaScript"", ""Java"", ""python""]","[""JavaScript"", ""Java"", ""Python""]",2024-01-25
J00591,CO0069,Senior Manufacturing Role,Senior,"New York, NY",Manufacturing,154582,123000,163000,"[""stats"", ""AWS""]","[""Statistics"", ""Cloud""]",2024-02-17
J00592,CO0066,Lead Manufacturing Role,Lead,"Boston, MA",Manufacturing,209635,167000,227000,"[""communication"", ""machine learning"", ""text mining""]","[""Communication"", ""Machine Learning"", ""NLP""]",2024-02-02
J00593,CO0102,Senior Education Role,Senior,"Denver, CO",Education,125403,118000,158000,"[""excel"", ""PM"", ""node.js"", ""tableau"", ""Communication""]","[""Excel"", ""Project Management"", ""JavaScript"", ""Tableau"", ""Communication""]",2024-01-27
J00594,CO0198,Mid Technology Role,Mid,"Austin, TX",Technology,99020,80000,115000,"[""leadership"", ""sql"", ""Python"", ""r"", ""tensorflow""]","[""Leadership"", ""SQL"", ""Python"", ""R"", ""TensorFlow""]",2024-02-09
J00595,CO0191,Lead Healthcare Role,Lead,"Los Angeles, CA",Healthcare,164472,145000,205000,"[""MySQL"", ""python"", ""Project Management""]","[""SQL"", ""Python"", ""Project Management""]",2024-02-24
J00596,CO0149,Lead Energy Role,Lead,"Chicago, IL",Energy,179771,143000,203000,"[""people management"", ""AWS"", ""deep learning""]","[""Leadership"", ""Cloud"", ""Machine Learning""]",2024-01-10
J00597,CO0170,Mid Energy Role,Mid,"Boston, MA",Energy,129602,102000,137000,"[""people management"", ""NLP"", ""machine learning""]","[""Leadership"", ""NLP"", ""Machine Learning""]",2024-01-27
J00598,CO0082,Mid Retail Role,Mid,"Seattle, WA",Retail,133866,105000,140000,"[""MySQL"", ""Data Analysis"", ""Docker"", ""spreadsheets"", ""communication""]","[""SQL"", ""Data Analysis"", ""Docker"", ""Excel"", ""Communication""]",2024-02-06
J00599,CO0072,Entry Consulting Role,Entry,"Seattle, WA",Consulting,102749,80000,105000,"[""R"", ""statistics"", ""Python3""]","[""R"", ""Statistics"", ""Python""]",2024-02-23
J00600,CO0036,Lead Retail Role,Lead,"Atlanta, GA",Retail,162416,155000,215000,"[""text mining"", ""deep learning""]","[""NLP"", ""Machine Learning""]",2024-02-20
J00601,CO0151,Senior Manufacturing Role,Senior,"Boston, MA",Manufacturing,172314,137000,177000,"[""Data Analysis"", ""tableau""]","[""Data Analysis"", ""Tableau""]",2024-02-15
J00602,CO0145,Senior Education Role,Senior,"Chicago, IL",Education,152184,113000,153000,"[""Python"", ""statistical analysis"", ""java"", ""team lead"", ""NLP""]","[""Python"", ""Statistics"", ""Java"", ""Leadership"", ""NLP""]",2024-01-18
J00603,CO0199,Senior Technology Role,Senior,"Boston, MA",Technology,134482,122000,162000,"[""Machine Learning"", ""text mining""]","[""Machine Learning"", ""NLP""]",2024-02-02
J00604,CO0039,Mid Finance Role,Mid,"Denver, CO",Finance,94927,83000,118000,"[""r"", ""PostgreSQL""]","[""R"", ""SQL""]",2024-02-16
J00605,CO0061,Senior Technology Role,Senior,Remote,Technology,137527,118000,158000,"[""NLP"", ""Project Management""]","[""NLP"", ""Project Management""]",2024-02-07
J00606,CO0184,Entry Consulting Role,Entry,"Seattle, WA",Consulting,87671,70000,95000,"[""Data Analysis"", ""nlp"", ""Java""]","[""Data Analysis"", ""NLP"", ""Java""]",2024-01-31
J00607,CO0040,Lead Healthcare Role,Lead,"San Francisco, CA",Healthcare,198485,175000,235000,"[""python"", ""docker"", ""people management"", ""tableau""]","[""Python"", ""Docker"", ""Leadership"", ""Tableau""]",2024-01-16
J00608,CO0104,Entry Energy Role,Entry,"Seattle, WA",Energy,64458,60000,85000,"[""Communication"", ""tableau"", ""azure"", ""Docker"", ""analytics""]","[""Communication"", ""Tableau"", ""Cloud"", ""Docker"", ""Data Analysis""]",2024-02-13
J00609,CO0131,Mid Media Role,Mid,"Denver, CO",Media,123986,93000,128000,"[""PostgreSQL"", ""Statistics""]","[""SQL"", ""Statistics""]",2024-02-22
J00610,CO0060,Entry Consulting Role,Entry,"Atlanta, GA",Consulting,53902,45000,70000,"[""deep learning"", ""team lead"", ""project management""]","[""Machine Learning"", ""Leadership"", ""Project Management""]",2024-01-19
J00611,CO0047,Lead Finance Role,Lead,"Los Angeles, CA",Finance,191720,155000,215000,"[""r"", ""NLP""]","[""R"", ""NLP""]",2024-01-22
J00612,CO0081,Mid Energy Role,Mid,"Los Angeles, CA",Energy,133378,100000,135000,"[""cloud"", ""r"", ""presentation"", ""node.js"", ""data visualization""]","[""Cloud"", ""R"", ""Communication"", ""JavaScript"", ""Tableau""]",2024-01-18
J00613,CO0094,Entry Energy Role,Entry,"Seattle, WA",Energy,94532,80000,105000,"[""Leadership"", ""communication""]","[""Leadership"", ""Communication""]",2024-02-25
J00614,CO0076,Senior Education Role,Senior,"New York, NY",Education,158994,123000,163000,"[""nlp"", ""r"", ""data visualization"", ""excel"", ""cloud""]","[""NLP"", ""R"", ""Tableau"", ""Excel"", ""Cloud""]",2024-02-03
J00615,CO0182,Senior Media Role,Senior,"Denver, CO",Media,149002,118000,158000,"[""r"", ""tableau""]","[""R"", ""Tableau""]",2024-01-25
J00616,CO0172,Lead Energy Role,Lead,"Los Angeles, CA",Energy,172069,150000,210000,"[""tensorflow"", ""deep learning""]","[""TensorFlow"", ""Machine Learning""]",2024-01-20
J00617,CO0174,Lead Finance Role,Lead,"Seattle, WA",Finance,198597,155000,215000,"[""k8s"", ""presentation""]","[""Docker"", ""Communication""]",2024-01-13
J00618,CO0115,Lead Healthcare Role,Lead,"Chicago, IL",Healthcare,170286,138000,198000,"[""nlp"", ""python""]","[""NLP"", ""Python""]",2024-02-14
J00619,CO0110,Entry Finance Role,Entry,"New York, NY",Finance,88833,83000,108000,"[""PM"", ""nlp""]","[""Project Management"", ""NLP""]",2024-02-17
J00620,CO0106,Senior Education Role,Senior,"Los Angeles, CA",Education,137194,120000,160000,"[""Project Management"", ""data visualization"", ""azure""]","[""Project Management"", ""Tableau"", ""Cloud""]",2024-02-07
J00621,CO0066,Senior Manufacturing Role,Senior,"Boston, MA",Manufacturing,154937,137000,177000,"[""Data Analysis"", ""kubernetes"", ""PM"", ""text mining"", ""Machine Learning""]","[""Data Analysis"", ""Docker"", ""Project Management"", ""NLP"", ""Machine Learning""]",2024-02-17
J00622,CO0191,Mid Healthcare Role,Mid,"Los Angeles, CA",Healthcare,94345,80000,115000,"[""spreadsheets"", ""Data Analysis""]","[""Excel"", ""Data Analysis""]",2024-02-27
J00623,CO0129,Mid Consulting Role,Mid,"Austin, TX",Consulting,104473,95000,130000,"[""docker"", ""tensorflow"", ""dataviz""]","[""Docker"", ""TensorFlow"", ""Tableau""]",2024-02-12
J00624,CO0156,Lead Consulting Role,Lead,"San Francisco, CA",Consulting,188257,160000,220000,"[""py"", ""data analysis""]","[""Python"", ""Data Analysis""]",2024-02-14
J00625,CO0034,Senior Finance Role,Senior,"Seattle, WA",Finance,138158,125000,165000,"[""py"", ""machine learning"", ""communication"", ""statistics""]","[""Python"", ""Machine Learning"", ""Communication"", ""Statistics""]",2024-01-16
J00626,CO0184,Lead Consulting Role,Lead,"Denver, CO",Consulting,174998,148000,208000,"[""nlp"", ""data visualization"", ""sql""]","[""NLP"", ""Tableau"", ""SQL""]",2024-01-10
